inventory_id,product_id,warehouse_id,stock_on_hand,stock_reserved,available_stock,last_updated
INV000460,PRD04678,WH037,8613,1316,7297,8/10/2025
INV000461,PRD08333,WH043,1623,140,1483,7/21/2025
INV000462,PRD09263,WH015,7183,1809,5374,5/15/2026
INV000463,PRD02631,WH040,9117,2280,6837,2/26/2026
INV000464,PRD08478,WH039,5927,1992,3935,11/10/2025
INV000465,PRD05297,WH023,1196,439,757,6/5/2026
INV000466,PRD00883,WH003,3713,558,3155,10/2/2025
INV000467,PRD06924,WH031,1597,442,1155,7/19/2025
INV000468,PRD04667,WH005,3281,1283,1998,8/20/2025
INV000469,PRD01064,WH027,1885,178,1707,3/13/2026
INV000470,PRD07444,WH004,5356,796,4560,9/1/2025
INV000471,PRD08928,WH033,2945,946,1999,6/7/2026
INV000472,PRD07636,WH001,2292,688,1604,12/23/2025
INV000473,PRD06543,WH022,9143,3050,6093,10/5/2025
INV000474,PRD01627,WH012,4304,700,3604,10/31/2025
INV000475,PRD02791,WH013,471,181,290,5/1/2026
INV000476,PRD08894,WH046,592,59,533,5/16/2026
INV000477,PRD00419,WH049,7809,2141,5668,1/20/2026
INV000478,PRD03851,WH045,6545,2406,4139,12/13/2025
INV000479,PRD03243,WH031,7161,1905,5256,11/2/2025
INV000480,PRD03292,WH020,866,217,649,8/11/2025
INV000481,PRD02923,WH030,166,16,150,6/27/2025
INV000482,PRD05704,WH006,5667,115,5552,11/25/2025
INV000483,PRD09593,WH026,1788,624,1164,12/11/2025
INV000484,PRD03666,WH020,6700,281,6419,3/1/2026
INV000485,PRD08060,WH033,2613,363,2250,9/30/2025
INV000486,PRD09447,WH041,6153,2033,4120,3/3/2026
INV000487,PRD08086,WH044,4185,924,3261,11/30/2025
INV000488,PRD02714,WH011,9891,1536,8355,12/26/2025
INV000489,PRD08491,WH020,2985,1111,1874,6/4/2026
INV000490,PRD00188,WH022,8156,772,7384,12/7/2025
INV000491,PRD09899,WH014,5745,786,4959,5/12/2026
INV000492,PRD07701,WH006,2492,891,1601,8/26/2025
INV000493,PRD00497,WH015,1941,199,1742,12/10/2025
INV000494,PRD03079,WH014,6565,1337,5228,10/3/2025
INV000495,PRD04394,WH010,3874,36,3838,9/19/2025
INV000496,PRD05347,WH007,453,133,320,2/10/2026
INV000497,PRD04071,WH019,4045,1054,2991,12/26/2025
INV000498,PRD02162,WH018,9754,376,9378,7/13/2025
INV000499,PRD03972,WH039,4480,1635,2845,4/3/2026
INV000500,PRD02565,WH040,2981,949,2032,9/26/2025
INV000501,PRD07854,WH045,6332,1783,4549,2/9/2026
INV000502,PRD04338,WH022,1801,686,1115,8/22/2025
INV000503,PRD05289,WH016,2289,451,1838,9/4/2025
INV000504,PRD03203,WH011,9949,3177,6772,6/19/2026
INV000505,PRD09327,WH031,7811,1373,6438,12/2/2025
INV000506,PRD01109,WH034,9296,2218,7078,9/9/2025
INV000507,PRD09697,WH005,1075,233,842,8/9/2025
INV000508,PRD07951,WH047,4972,1624,3348,5/19/2026
INV000509,PRD01187,WH010,2483,857,1626,5/13/2026
INV000510,PRD06391,WH003,7676,2041,5635,8/17/2025
INV000511,PRD06307,WH008,5510,1954,3556,5/22/2026
INV000512,PRD09119,WH030,8270,2699,5571,8/21/2025
INV000513,PRD03288,WH034,7379,2749,4630,6/4/2026
INV000514,PRD02430,WH002,3392,461,2931,8/21/2025
INV000515,PRD01038,WH043,7582,2503,5079,10/21/2025
INV000516,PRD04532,WH039,4854,381,4473,7/2/2025
INV000517,PRD03294,WH028,9766,2967,6799,12/27/2025
INV000518,PRD06539,WH049,710,120,590,2/23/2026
INV000519,PRD09892,WH047,6033,1769,4264,11/10/2025
INV000520,PRD00561,WH013,6239,2410,3829,6/1/2026
INV000521,PRD04148,WH019,2487,58,2429,9/27/2025
INV000522,PRD05738,WH037,5365,353,5012,7/1/2025
INV000523,PRD06984,WH048,5204,1054,4150,11/22/2025
INV000524,PRD03958,WH021,3653,31,3622,2/23/2026
INV000525,PRD06069,WH015,3251,692,2559,4/3/2026
INV000526,PRD03241,WH022,4010,1543,2467,6/16/2026
INV000527,PRD05257,WH037,3986,1106,2880,11/15/2025
INV000528,PRD01950,WH039,8735,844,7891,10/26/2025
INV000529,PRD05869,WH002,4871,1801,3070,2/21/2026
INV000530,PRD09108,WH013,414,58,356,12/30/2025
INV000531,PRD08099,WH005,3567,599,2968,9/24/2025
INV000532,PRD03237,WH035,8841,2852,5989,4/28/2026
INV000533,PRD02633,WH001,6777,773,6004,3/9/2026
INV000534,PRD07775,WH046,6808,340,6468,6/15/2026
INV000535,PRD04192,WH011,6839,1552,5287,11/10/2025
INV000536,PRD05932,WH023,3095,294,2801,3/28/2026
INV000537,PRD00999,WH023,6192,2105,4087,7/27/2025
INV000538,PRD04959,WH001,7424,959,6465,5/26/2026
INV000539,PRD06538,WH035,1442,11,1431,11/2/2025
INV000540,PRD04000,WH008,3934,970,2964,6/19/2026
INV000541,PRD06922,WH015,9437,3747,5690,11/14/2025
INV000542,PRD03200,WH005,2403,918,1485,12/23/2025
INV000543,PRD09648,WH013,4573,1444,3129,12/7/2025
INV000544,PRD04521,WH013,1723,419,1304,8/18/2025
INV000545,PRD06462,WH047,5541,2145,3396,11/5/2025
INV000546,PRD03372,WH002,9781,3107,6674,9/20/2025
INV000547,PRD07383,WH045,8397,313,8084,9/19/2025
INV000548,PRD01507,WH032,4908,36,4872,12/21/2025
INV000549,PRD09542,WH006,594,150,444,1/21/2026
INV000550,PRD02722,WH003,4047,1170,2877,7/29/2025
INV000551,PRD02928,WH019,9160,1982,7178,3/20/2026
INV000552,PRD06679,WH026,7306,960,6346,4/23/2026
INV000553,PRD07360,WH021,5086,1572,3514,8/7/2025
INV000554,PRD02934,WH020,2914,442,2472,7/17/2025
INV000555,PRD09943,WH035,6578,781,5797,1/31/2026
INV000556,PRD06780,WH022,5664,253,5411,10/21/2025
INV000557,PRD03597,WH018,6777,885,5892,10/6/2025
INV000558,PRD02897,WH008,1150,164,986,5/1/2026
INV000559,PRD07548,WH047,1346,297,1049,9/23/2025
INV000560,PRD06217,WH041,5461,194,5267,7/7/2025
INV000561,PRD06194,WH027,2247,855,1392,9/23/2025
INV000562,PRD08665,WH032,2410,687,1723,2/15/2026
INV000563,PRD04820,WH029,9739,112,9627,10/10/2025
INV000564,PRD08435,WH012,8728,2181,6547,3/18/2026
INV000565,PRD03515,WH007,8112,614,7498,2/26/2026
INV000566,PRD09869,WH036,3389,251,3138,5/28/2026
INV000567,PRD00702,WH005,3961,726,3235,7/31/2025
INV000568,PRD04981,WH030,7479,2858,4621,9/9/2025
INV000569,PRD07543,WH022,9804,2725,7079,7/19/2025
INV000570,PRD06563,WH045,1004,302,702,6/15/2026
INV000571,PRD06050,WH009,1548,93,1455,5/3/2026
INV000572,PRD07102,WH036,3157,958,2199,12/29/2025
INV000573,PRD01359,WH041,5323,673,4650,7/16/2025
INV000574,PRD01275,WH005,3332,880,2452,8/6/2025
INV000575,PRD08772,WH015,5502,1147,4355,8/13/2025
INV000576,PRD06141,WH044,8012,1914,6098,9/11/2025
INV000577,PRD07875,WH001,5523,1243,4280,10/30/2025
INV000578,PRD02510,WH008,4673,38,4635,7/12/2025
INV000579,PRD02393,WH007,3867,347,3520,1/26/2026
INV000580,PRD04529,WH039,1437,167,1270,6/1/2026
INV000581,PRD02900,WH050,2493,791,1702,1/1/2026
INV000582,PRD07754,WH025,2926,504,2422,6/6/2026
INV000583,PRD01842,WH021,2748,716,2032,5/2/2026
INV000584,PRD06919,WH047,7782,1713,6069,10/31/2025
INV000585,PRD00585,WH015,3003,196,2807,3/16/2026
INV000586,PRD00308,WH019,8262,2446,5816,10/28/2025
INV000587,PRD01690,WH022,8436,91,8345,6/16/2026
INV000588,PRD07048,WH042,285,76,209,4/4/2026
INV000589,PRD04855,WH023,826,322,504,2/4/2026
INV000590,PRD04554,WH048,9061,1537,7524,4/5/2026
INV000591,PRD09593,WH047,1341,235,1106,1/13/2026
INV000592,PRD00478,WH043,3204,1040,2164,9/10/2025
INV000593,PRD02954,WH003,4682,1334,3348,9/28/2025
INV000594,PRD04103,WH041,8047,2206,5841,9/20/2025
INV000595,PRD07734,WH033,9631,1102,8529,3/30/2026
INV000596,PRD09333,WH037,2409,256,2153,11/22/2025
INV000597,PRD04076,WH026,8968,52,8916,7/17/2025
INV000598,PRD07148,WH040,5638,144,5494,10/30/2025
INV000599,PRD04035,WH038,6064,1209,4855,5/22/2026
INV000600,PRD08683,WH033,4596,738,3858,5/23/2026
INV000601,PRD08673,WH004,7686,770,6916,7/24/2025
INV000602,PRD01303,WH014,6263,335,5928,2/25/2026
INV000603,PRD04502,WH038,5767,1107,4660,9/23/2025
INV000604,PRD03983,WH006,1387,24,1363,10/28/2025
INV000605,PRD03463,WH006,8181,1298,6883,6/5/2026
INV000606,PRD04200,WH009,4123,703,3420,6/26/2025
INV000607,PRD03551,WH028,2464,184,2280,10/19/2025
INV000608,PRD07931,WH039,7022,195,6827,10/28/2025
INV000609,PRD05498,WH035,4953,1610,3343,2/27/2026
INV000610,PRD03733,WH048,3031,538,2493,5/23/2026
INV000611,PRD05410,WH044,8034,541,7493,3/19/2026
INV000612,PRD06708,WH026,7150,2211,4939,9/17/2025
INV000613,PRD01511,WH006,6949,568,6381,3/30/2026
INV000614,PRD04628,WH036,1339,289,1050,5/17/2026
INV000615,PRD02060,WH028,2597,606,1991,1/12/2026
INV000616,PRD01138,WH020,4009,1048,2961,2/12/2026
INV000617,PRD06566,WH031,4152,610,3542,5/5/2026
INV000618,PRD03788,WH030,5896,83,5813,1/24/2026
INV000619,PRD06808,WH033,8923,3016,5907,8/25/2025
INV000620,PRD02219,WH007,1298,84,1214,12/24/2025
INV000621,PRD03081,WH031,3617,673,2944,8/29/2025
INV000622,PRD04573,WH023,1399,29,1370,5/24/2026
INV000623,PRD01555,WH039,3296,590,2706,7/2/2025
INV000624,PRD03546,WH047,8334,781,7553,5/6/2026
INV000625,PRD01791,WH010,4427,1539,2888,11/19/2025
INV000626,PRD07555,WH037,6143,1808,4335,3/11/2026
INV000627,PRD03641,WH015,5281,717,4564,10/29/2025
INV000628,PRD07995,WH019,3246,635,2611,4/15/2026
INV000629,PRD08015,WH009,1835,73,1762,5/16/2026
INV000630,PRD08560,WH031,668,188,480,10/14/2025
INV000631,PRD03059,WH019,7991,1351,6640,8/30/2025
INV000632,PRD08425,WH042,2453,404,2049,3/31/2026
INV000633,PRD04988,WH042,7132,2481,4651,9/21/2025
INV000634,PRD07258,WH034,4833,998,3835,2/5/2026
INV000635,PRD00647,WH031,222,12,210,11/13/2025
INV000636,PRD09312,WH044,7733,1405,6328,6/16/2026
INV000637,PRD03099,WH032,942,86,856,1/7/2026
INV000638,PRD04413,WH039,8281,1822,6459,12/9/2025
INV000639,PRD04494,WH015,6391,1070,5321,10/8/2025
INV000640,PRD00380,WH017,9027,1483,7544,9/1/2025
INV000641,PRD08022,WH042,917,234,683,8/26/2025
INV000642,PRD04016,WH008,9411,1589,7822,12/28/2025
INV000643,PRD09008,WH048,3340,477,2863,2/12/2026
INV000644,PRD09354,WH029,7205,2367,4838,11/10/2025
INV000645,PRD03900,WH022,8019,530,7489,12/28/2025
INV000646,PRD00923,WH045,2334,160,2174,2/11/2026
INV000647,PRD00188,WH042,6788,2626,4162,11/13/2025
INV000648,PRD04633,WH010,7081,443,6638,10/25/2025
INV000649,PRD02972,WH002,2336,468,1868,8/2/2025
INV000650,PRD01557,WH025,3974,750,3224,10/9/2025
INV000651,PRD02182,WH006,8752,1592,7160,2/7/2026
INV000652,PRD07001,WH040,5195,157,5038,12/8/2025
INV000653,PRD02125,WH007,655,220,435,7/20/2025
INV000654,PRD04912,WH006,1568,422,1146,4/19/2026
INV000655,PRD02101,WH050,7940,2530,5410,3/21/2026
INV000656,PRD01191,WH046,4256,1163,3093,3/18/2026
INV000657,PRD07886,WH024,3847,611,3236,10/27/2025
INV000658,PRD03332,WH029,1600,137,1463,6/8/2026
INV000659,PRD04574,WH038,7643,1184,6459,5/1/2026
INV000660,PRD05162,WH001,8359,67,8292,9/15/2025
INV000661,PRD03153,WH012,2807,160,2647,9/25/2025
INV000662,PRD02315,WH009,2798,508,2290,8/5/2025
INV000663,PRD03201,WH031,7535,1384,6151,6/19/2025
INV000664,PRD03720,WH002,4638,1706,2932,6/19/2025
INV000665,PRD07580,WH027,3914,1352,2562,3/17/2026
INV000666,PRD02266,WH022,5338,1415,3923,4/22/2026
INV000667,PRD03366,WH026,3268,215,3053,8/11/2025
INV000668,PRD01399,WH038,7126,1011,6115,6/14/2026
INV000669,PRD00156,WH007,5231,517,4714,9/29/2025
INV000670,PRD01715,WH036,9693,1071,8622,12/26/2025
INV000671,PRD06645,WH021,9266,1445,7821,4/10/2026
INV000672,PRD05048,WH012,1779,272,1507,2/11/2026
INV000673,PRD00919,WH030,7029,2618,4411,7/26/2025
INV000674,PRD06345,WH007,5788,2066,3722,7/28/2025
INV000675,PRD03028,WH023,6498,593,5905,8/20/2025
INV000676,PRD05282,WH011,5004,1632,3372,4/17/2026
INV000677,PRD02113,WH013,8449,1156,7293,10/5/2025
INV000678,PRD01434,WH037,6499,2204,4295,10/1/2025
INV000679,PRD04347,WH049,9402,3215,6187,11/8/2025
INV000680,PRD01620,WH040,9540,462,9078,10/12/2025
INV000681,PRD00631,WH047,4038,218,3820,6/10/2026
INV000682,PRD01874,WH006,1873,349,1524,5/28/2026
INV000683,PRD00660,WH016,9540,279,9261,3/18/2026
INV000684,PRD04895,WH022,8036,2223,5813,8/11/2025
INV000685,PRD07355,WH023,9356,271,9085,1/8/2026
INV000686,PRD09460,WH005,3043,715,2328,4/17/2026
INV000687,PRD04083,WH035,1752,397,1355,4/5/2026
INV000688,PRD08436,WH020,6282,408,5874,10/26/2025
INV000689,PRD03438,WH014,5258,2087,3171,6/11/2026
INV000690,PRD08838,WH033,6611,2541,4070,8/28/2025
INV000691,PRD08735,WH043,7906,2253,5653,3/31/2026
INV000692,PRD02553,WH018,5688,564,5124,5/3/2026
INV000693,PRD08670,WH032,6930,418,6512,7/4/2025
INV000694,PRD04262,WH022,9461,3061,6400,10/14/2025
INV000695,PRD07063,WH023,3301,196,3105,5/1/2026
INV000696,PRD06817,WH023,4600,653,3947,2/23/2026
INV000697,PRD01131,WH005,7748,2539,5209,9/20/2025
INV000698,PRD03169,WH040,9558,2444,7114,5/16/2026
INV000699,PRD06554,WH016,8636,1091,7545,3/28/2026
INV000700,PRD07941,WH011,2113,359,1754,1/21/2026
INV000701,PRD01320,WH023,8445,1574,6871,10/18/2025
INV000702,PRD04834,WH018,6412,924,5488,2/22/2026
INV000703,PRD02804,WH002,4203,1401,2802,12/3/2025
INV000704,PRD06361,WH046,9455,2997,6458,1/2/2026
INV000705,PRD07983,WH041,4348,198,4150,9/16/2025
INV000706,PRD04324,WH024,5233,920,4313,10/10/2025
INV000707,PRD03113,WH024,900,149,751,9/6/2025
INV000708,PRD04291,WH008,5114,1670,3444,9/5/2025
INV000709,PRD01681,WH006,9883,1273,8610,8/17/2025
INV000710,PRD07703,WH018,9861,948,8913,1/14/2026
INV000711,PRD03653,WH019,1849,245,1604,1/4/2026
INV000712,PRD03502,WH033,913,329,584,5/22/2026
INV000713,PRD09379,WH009,2870,832,2038,7/27/2025
INV000714,PRD04610,WH037,9317,1690,7627,10/21/2025
INV000715,PRD00758,WH036,3409,1227,2182,7/20/2025
INV000716,PRD00182,WH026,6003,594,5409,8/3/2025
INV000717,PRD03876,WH009,6108,916,5192,7/31/2025
INV000718,PRD08020,WH030,8662,3213,5449,10/6/2025
INV000719,PRD03004,WH002,9262,3648,5614,7/10/2025
INV000720,PRD03553,WH026,4025,341,3684,4/23/2026
INV000721,PRD00169,WH008,7470,1987,5483,1/15/2026
INV000722,PRD02797,WH001,9665,929,8736,3/30/2026
INV000723,PRD00183,WH012,5217,1150,4067,11/27/2025
INV000724,PRD02402,WH012,9782,430,9352,1/15/2026
INV000725,PRD02794,WH001,7382,2062,5320,8/19/2025
INV000726,PRD02568,WH045,3870,63,3807,6/30/2025
INV000727,PRD03333,WH029,9516,1276,8240,3/28/2026
INV000728,PRD00739,WH036,339,101,238,3/13/2026
INV000729,PRD01111,WH025,5985,469,5516,9/29/2025
INV000730,PRD05525,WH029,3433,548,2885,6/12/2026
INV000731,PRD06618,WH016,289,93,196,5/28/2026
INV000732,PRD05121,WH019,4168,567,3601,1/24/2026
INV000733,PRD09762,WH004,3291,1193,2098,7/29/2025
INV000734,PRD06180,WH024,8429,3082,5347,5/1/2026
INV000735,PRD05394,WH003,3654,925,2729,3/4/2026
INV000736,PRD02561,WH017,8953,1596,7357,8/12/2025
INV000737,PRD09047,WH050,3105,318,2787,6/5/2026
INV000738,PRD02117,WH020,9772,2675,7097,9/30/2025
INV000739,PRD08144,WH048,3581,1353,2228,4/21/2026
INV000740,PRD05025,WH018,3389,743,2646,6/6/2026
INV000741,PRD07704,WH012,9956,1164,8792,12/31/2025
INV000742,PRD02384,WH013,649,182,467,4/18/2026
INV000743,PRD06182,WH025,3547,896,2651,5/15/2026
INV000744,PRD07251,WH039,4297,871,3426,7/24/2025
INV000745,PRD05110,WH048,1608,35,1573,5/17/2026
INV000746,PRD06461,WH046,3998,88,3910,8/22/2025
INV000747,PRD09914,WH006,9814,3494,6320,12/5/2025
INV000748,PRD02867,WH041,8633,503,8130,1/12/2026
INV000749,PRD02541,WH041,3291,939,2352,11/19/2025
INV000750,PRD05092,WH047,7309,33,7276,10/26/2025
INV000751,PRD09803,WH050,9174,502,8672,9/16/2025
INV000752,PRD05581,WH037,9822,491,9331,11/2/2025
INV000753,PRD01688,WH044,8183,1670,6513,3/27/2026
INV000754,PRD03006,WH049,4902,1706,3196,3/29/2026
INV000755,PRD02005,WH008,3096,1030,2066,5/1/2026
INV000756,PRD06174,WH031,8466,773,7693,5/25/2026
INV000757,PRD00655,WH001,3131,559,2572,11/18/2025
INV000758,PRD01857,WH013,1325,459,866,1/1/2026
INV000759,PRD00053,WH047,5763,653,5110,11/13/2025
INV000760,PRD00139,WH021,1749,413,1336,11/1/2025
INV000761,PRD03907,WH017,7275,2534,4741,9/13/2025
INV000762,PRD08149,WH050,1286,126,1160,7/10/2025
INV000763,PRD07734,WH018,2164,718,1446,12/29/2025
INV000764,PRD00981,WH001,4686,1038,3648,9/29/2025
INV000765,PRD00309,WH033,4682,497,4185,6/11/2026
INV000766,PRD04313,WH003,8990,1005,7985,8/13/2025
INV000767,PRD07798,WH038,7356,1154,6202,5/13/2026
INV000768,PRD04938,WH020,9779,821,8958,3/4/2026
INV000769,PRD03366,WH009,9689,1727,7962,10/4/2025
INV000770,PRD00403,WH005,2466,171,2295,8/14/2025
INV000771,PRD03927,WH041,7519,2268,5251,6/19/2026
INV000772,PRD02021,WH032,1321,452,869,2/9/2026
INV000773,PRD01646,WH046,8018,1407,6611,12/22/2025
INV000774,PRD03121,WH038,528,179,349,2/15/2026
INV000775,PRD07762,WH022,7123,258,6865,12/4/2025
INV000776,PRD09049,WH015,2047,592,1455,7/21/2025
INV000777,PRD06022,WH018,9524,424,9100,10/26/2025
INV000778,PRD04741,WH003,5883,465,5418,6/26/2025
INV000779,PRD04180,WH012,7308,277,7031,5/30/2026
INV000780,PRD02176,WH023,2959,503,2456,8/28/2025
INV000781,PRD09229,WH041,6352,96,6256,7/30/2025
INV000782,PRD00041,WH014,6756,2587,4169,10/4/2025
INV000783,PRD08732,WH016,8298,1862,6436,1/11/2026
INV000784,PRD06838,WH043,6784,2659,4125,3/2/2026
INV000785,PRD00408,WH030,833,73,760,10/28/2025
INV000786,PRD03243,WH026,4865,481,4384,2/13/2026
INV000787,PRD00029,WH009,7678,1116,6562,11/24/2025
INV000788,PRD06062,WH038,9146,423,8723,3/21/2026
INV000789,PRD08813,WH034,8446,1044,7402,3/6/2026
INV000790,PRD04189,WH045,6464,116,6348,12/6/2025
INV000791,PRD05696,WH025,7756,2201,5555,10/28/2025
INV000792,PRD02646,WH047,8407,2099,6308,9/9/2025
INV000793,PRD09057,WH012,980,299,681,1/13/2026
INV000794,PRD09814,WH034,5447,438,5009,11/4/2025
INV000795,PRD05698,WH046,967,209,758,9/14/2025
INV000796,PRD08775,WH032,9398,1521,7877,2/2/2026
INV000797,PRD03833,WH039,7879,2935,4944,12/13/2025
INV000798,PRD03618,WH035,4163,944,3219,4/30/2026
INV000799,PRD01421,WH016,4815,1777,3038,12/19/2025
INV000800,PRD02729,WH034,680,199,481,7/24/2025
INV000801,PRD03924,WH048,4266,445,3821,3/28/2026
INV000802,PRD01058,WH010,5936,672,5264,3/17/2026
INV000803,PRD03569,WH014,9878,1344,8534,7/29/2025
INV000804,PRD08146,WH034,3253,1200,2053,11/1/2025
INV000805,PRD06373,WH036,9209,2564,6645,11/14/2025
INV000806,PRD03945,WH049,8394,106,8288,12/31/2025
INV000807,PRD05310,WH049,2552,605,1947,6/16/2026
INV000808,PRD05752,WH048,6790,539,6251,1/17/2026
INV000809,PRD01241,WH028,8015,200,7815,3/27/2026
INV000810,PRD09406,WH044,7176,458,6718,2/4/2026
INV000811,PRD03384,WH018,2097,385,1712,2/13/2026
INV000812,PRD06921,WH041,6177,0,6177,10/3/2025
INV000813,PRD00847,WH043,8778,3175,5603,11/28/2025
INV000814,PRD08637,WH004,8496,947,7549,8/31/2025
INV000815,PRD08718,WH041,6941,2080,4861,9/30/2025
INV000816,PRD07882,WH044,1096,98,998,6/23/2025
INV000817,PRD08346,WH020,8610,2747,5863,11/20/2025
INV000818,PRD07294,WH012,686,149,537,7/25/2025
INV000819,PRD09238,WH047,101,15,86,4/18/2026
INV000820,PRD05790,WH050,7893,1763,6130,1/30/2026
INV000821,PRD06226,WH025,7286,2228,5058,1/21/2026
INV000822,PRD01700,WH049,7655,1650,6005,3/14/2026
INV000823,PRD05482,WH007,5593,1882,3711,2/13/2026
INV000824,PRD07955,WH029,3558,1110,2448,5/12/2026
INV000825,PRD08377,WH024,4840,336,4504,4/23/2026
INV000826,PRD03820,WH016,7981,607,7374,7/13/2025
INV000827,PRD08074,WH009,6472,1386,5086,3/13/2026
INV000828,PRD08195,WH030,3794,1153,2641,12/3/2025
INV000829,PRD05910,WH005,6587,1686,4901,11/5/2025
INV000830,PRD01618,WH009,6174,274,5900,5/19/2026
INV000831,PRD08678,WH020,9023,80,8943,1/13/2026
INV000832,PRD09040,WH017,5675,852,4823,8/22/2025
INV000833,PRD05108,WH033,6750,1649,5101,12/31/2025
INV000834,PRD02446,WH033,6261,1115,5146,8/12/2025
INV000835,PRD08705,WH015,1439,102,1337,8/12/2025
INV000836,PRD08443,WH034,9313,3450,5863,8/9/2025
INV000837,PRD02301,WH040,2011,681,1330,9/17/2025
INV000838,PRD07272,WH001,2138,66,2072,2/5/2026
INV000839,PRD02004,WH034,1659,331,1328,5/11/2026
INV000840,PRD00153,WH012,2354,514,1840,6/28/2025
INV000841,PRD03028,WH013,7967,3079,4888,11/5/2025
INV000842,PRD00247,WH049,8296,1640,6656,5/20/2026
INV000843,PRD07770,WH040,2961,294,2667,1/30/2026
INV000844,PRD09114,WH043,8634,2449,6185,5/17/2026
INV000845,PRD00791,WH026,4813,502,4311,11/24/2025
INV000846,PRD06785,WH049,3626,854,2772,5/24/2026
INV000847,PRD02037,WH045,3066,9,3057,4/12/2026
INV000848,PRD09169,WH043,4094,936,3158,1/9/2026
INV000849,PRD05384,WH027,6999,1226,5773,7/20/2025
INV000850,PRD09635,WH029,6398,1012,5386,2/11/2026
INV000851,PRD05062,WH012,7111,1100,6011,10/26/2025
INV000852,PRD08999,WH050,4065,725,3340,1/7/2026
INV000853,PRD08904,WH042,5543,610,4933,10/8/2025
INV000854,PRD05106,WH039,7662,735,6927,9/19/2025
INV000855,PRD01655,WH012,913,205,708,11/19/2025
INV000856,PRD05082,WH016,1027,196,831,11/28/2025
INV000857,PRD05747,WH012,4148,1281,2867,12/30/2025
INV000858,PRD03643,WH023,8435,2452,5983,12/9/2025
INV000859,PRD04823,WH005,9875,2125,7750,4/24/2026
INV000860,PRD01063,WH020,2860,813,2047,11/18/2025
INV000861,PRD05689,WH013,1110,143,967,7/9/2025
INV000862,PRD03790,WH029,2743,353,2390,5/9/2026
INV000863,PRD07410,WH029,2139,627,1512,9/9/2025
INV000864,PRD09095,WH002,7396,644,6752,3/10/2026
INV000865,PRD01391,WH045,141,1,140,6/1/2026
INV000866,PRD06074,WH014,5300,61,5239,3/10/2026
INV000867,PRD05111,WH036,6698,1352,5346,5/4/2026
INV000868,PRD05416,WH049,1231,278,953,5/31/2026
INV000869,PRD00717,WH002,9496,1230,8266,6/12/2026
INV000870,PRD01906,WH022,1482,52,1430,4/27/2026
INV000871,PRD04877,WH022,7971,2651,5320,9/7/2025
INV000872,PRD04324,WH042,3210,1017,2193,6/5/2026
INV000873,PRD06704,WH024,8760,1265,7495,12/6/2025
INV000874,PRD00307,WH022,6114,922,5192,3/22/2026
INV000875,PRD03290,WH034,5105,1740,3365,6/1/2026
INV000876,PRD07100,WH044,6729,2485,4244,8/17/2025
INV000877,PRD03828,WH011,6762,230,6532,3/10/2026
INV000878,PRD08929,WH023,9412,1087,8325,3/23/2026
INV000879,PRD03495,WH046,8974,2422,6552,2/12/2026
INV000880,PRD07864,WH029,2467,372,2095,2/4/2026
INV000881,PRD05009,WH048,5804,2307,3497,1/31/2026
INV000882,PRD08728,WH026,9505,1164,8341,4/29/2026
INV000883,PRD07383,WH040,115,18,97,1/29/2026
INV000884,PRD05438,WH046,5647,867,4780,10/10/2025
INV000885,PRD09607,WH027,4642,1692,2950,4/2/2026
INV000886,PRD09066,WH019,1718,561,1157,7/6/2025
INV000887,PRD04315,WH030,9558,576,8982,8/7/2025
INV000888,PRD07922,WH001,2067,45,2022,5/19/2026
INV000889,PRD03217,WH005,708,32,676,7/28/2025
INV000890,PRD02229,WH015,8252,1376,6876,7/31/2025
INV000891,PRD08920,WH011,4171,529,3642,6/11/2026
INV000892,PRD00927,WH003,5738,1185,4553,10/30/2025
INV000893,PRD00194,WH045,5990,1170,4820,2/4/2026
INV000894,PRD09856,WH036,9540,2152,7388,5/2/2026
INV000895,PRD02655,WH028,8057,41,8016,8/26/2025
INV000896,PRD04996,WH010,4993,612,4381,1/25/2026
INV000897,PRD03681,WH023,923,309,614,9/7/2025
INV000898,PRD09105,WH020,5111,1868,3243,2/27/2026
INV000899,PRD07757,WH032,6218,291,5927,7/4/2025
INV000900,PRD00094,WH015,658,23,635,7/2/2025
INV000901,PRD02790,WH029,5155,1320,3835,12/15/2025
INV000902,PRD04000,WH041,494,69,425,5/1/2026
INV000903,PRD03626,WH016,2756,1037,1719,11/25/2025
INV000904,PRD08215,WH042,2454,761,1693,5/27/2026
INV000905,PRD08403,WH029,642,226,416,2/8/2026
INV000906,PRD03298,WH049,2863,1133,1730,8/16/2025
INV000907,PRD05690,WH033,5847,1157,4690,10/11/2025
INV000908,PRD03966,WH049,397,55,342,4/17/2026
INV000909,PRD01578,WH033,2171,184,1987,12/16/2025
INV000910,PRD07664,WH041,3618,462,3156,12/18/2025
INV000911,PRD01276,WH033,4965,211,4754,11/3/2025
INV000912,PRD08224,WH043,7281,1513,5768,7/26/2025
INV000913,PRD02931,WH019,9433,582,8851,3/30/2026
INV000914,PRD00456,WH042,9228,1008,8220,1/19/2026
INV000915,PRD02296,WH012,7743,2169,5574,10/15/2025
