defect_id,product_id,supplier_id,warehouse_id,defect_type,defect_count,inspection_date,severity
DEF000344,PRD01791,SUP0584,WH037,Expired Product,272,10/28/2024,Medium
DEF000345,PRD00631,SUP0625,WH006,Contamination,344,1/7/2024,High
DEF000346,PRD05478,SUP0638,WH048,Quality Failure,357,1/20/2023,Low
DEF000347,PRD00675,SUP0649,WH003,Packaging Damage,337,9/18/2025,Medium
DEF000348,PRD02465,SUP0911,WH005,Broken Item,158,6/28/2025,Low
DEF000349,PRD00086,SUP0634,WH002,Transit Damage,431,2/24/2024,Critical
DEF000350,PRD03502,SUP0708,WH046,Transit Damage,199,6/28/2024,Medium
DEF000351,PRD06336,SUP0684,WH036,Transit Damage,155,1/16/2023,Medium
DEF000352,PRD09391,SUP0866,WH037,Broken Item,394,9/14/2023,Medium
DEF000353,PRD02953,SUP0591,WH006,Quality Failure,349,11/17/2024,Low
DEF000354,PRD02356,SUP0707,WH010,Label Error,241,6/8/2026,Low
DEF000355,PRD06740,SUP0722,WH029,Quality Failure,85,6/21/2026,Medium
DEF000356,PRD03185,SUP0894,WH014,Packaging Damage,275,1/28/2024,High
DEF000357,PRD06220,SUP0606,WH029,Label Error,25,4/10/2026,Medium
DEF000358,PRD00510,SUP0669,WH021,Transit Damage,373,12/22/2024,Low
DEF000359,PRD05943,SUP0911,WH018,Expired Product,113,3/6/2023,Medium
DEF000360,PRD09233,SUP0262,WH031,Contamination,454,7/30/2025,High
DEF000361,PRD00862,SUP0189,WH036,Contamination,318,4/26/2026,Low
DEF000362,PRD06406,SUP0145,WH043,Contamination,109,7/21/2023,High
DEF000363,PRD04628,SUP0469,WH046,Packaging Damage,98,4/24/2026,Medium
DEF000364,PRD08610,SUP0319,WH016,Packaging Damage,219,2/20/2023,Low
DEF000365,PRD03057,SUP0939,WH047,Packaging Damage,268,6/10/2023,Medium
DEF000366,PRD00514,SUP0086,WH002,Contamination,371,2/12/2026,Medium
DEF000367,PRD06421,SUP0767,WH010,Expired Product,44,6/24/2024,Low
DEF000368,PRD04643,SUP0172,WH034,Quality Failure,445,6/27/2024,Low
DEF000369,PRD06420,SUP0711,WH032,Packaging Damage,107,12/19/2023,Low
DEF000370,PRD02975,SUP0642,WH020,Quality Failure,365,12/17/2023,Medium
DEF000371,PRD03246,SUP0978,WH020,Quality Failure,261,4/22/2025,Critical
DEF000372,PRD07990,SUP0352,WH007,Transit Damage,115,3/20/2026,Low
DEF000373,PRD00504,SUP0803,WH028,Label Error,122,3/2/2023,Medium
DEF000374,PRD00293,SUP0011,WH024,Packaging Damage,15,8/23/2024,Low
DEF000375,PRD00097,SUP0397,WH003,Contamination,95,8/9/2025,High
DEF000376,PRD09447,SUP0432,WH019,Packaging Damage,9,8/21/2024,Medium
DEF000377,PRD05022,SUP0996,WH033,Quality Failure,366,6/18/2023,Medium
DEF000378,PRD08700,SUP0720,WH015,Packaging Damage,353,3/6/2024,Low
DEF000379,PRD01091,SUP0688,WH025,Contamination,482,11/16/2023,Low
DEF000380,PRD08768,SUP0236,WH042,Expired Product,36,8/19/2023,High
DEF000381,PRD04482,SUP0063,WH009,Transit Damage,377,5/25/2025,Critical
DEF000382,PRD03079,SUP0788,WH009,Label Error,57,2/27/2023,Medium
DEF000383,PRD02295,SUP0128,WH012,Contamination,15,12/11/2025,Medium
DEF000384,PRD03265,SUP0802,WH032,Packaging Damage,109,1/2/2023,Medium
DEF000385,PRD04993,SUP0267,WH011,Packaging Damage,482,3/12/2024,Low
DEF000386,PRD01271,SUP0489,WH049,Quality Failure,46,3/23/2025,Medium
DEF000387,PRD03382,SUP0319,WH041,Label Error,448,11/1/2024,Critical
DEF000388,PRD08226,SUP0098,WH009,Contamination,1,11/27/2023,Low
DEF000389,PRD02479,SUP0128,WH011,Packaging Damage,482,7/14/2025,Critical
DEF000390,PRD08567,SUP0342,WH018,Packaging Damage,498,6/16/2025,Medium
DEF000391,PRD06748,SUP0932,WH048,Expired Product,217,1/16/2023,Low
DEF000392,PRD04298,SUP0240,WH047,Transit Damage,150,10/25/2024,High
DEF000393,PRD03586,SUP0930,WH019,Packaging Damage,29,3/24/2025,Low
DEF000394,PRD04471,SUP0773,WH048,Broken Item,120,1/28/2026,Medium
DEF000395,PRD03913,SUP0492,WH020,Label Error,475,10/10/2023,Low
DEF000396,PRD02082,SUP0033,WH019,Label Error,368,7/23/2025,Medium
DEF000397,PRD09458,SUP0198,WH046,Transit Damage,326,12/5/2024,Medium
DEF000398,PRD08902,SUP0472,WH036,Quality Failure,100,4/1/2026,Low
DEF000399,PRD07132,SUP0985,WH045,Contamination,224,3/5/2026,Low
DEF000400,PRD08225,SUP0998,WH027,Expired Product,374,4/6/2026,Medium
DEF000401,PRD06383,SUP0653,WH033,Quality Failure,237,2/1/2024,Medium
DEF000402,PRD09597,SUP0560,WH050,Packaging Damage,470,2/8/2024,Medium
DEF000403,PRD06663,SUP1000,WH050,Contamination,150,9/1/2024,Low
DEF000404,PRD09330,SUP0538,WH046,Contamination,288,12/3/2024,Medium
DEF000405,PRD01304,SUP0425,WH050,Packaging Damage,467,6/20/2023,Medium
DEF000406,PRD08731,SUP0225,WH043,Packaging Damage,8,6/8/2026,High
DEF000407,PRD08266,SUP0427,WH048,Label Error,187,10/22/2024,Low
DEF000408,PRD09334,SUP0323,WH047,Label Error,405,12/4/2025,Critical
DEF000409,PRD07873,SUP0658,WH047,Expired Product,211,10/17/2024,Medium
DEF000410,PRD04758,SUP0737,WH038,Broken Item,460,5/27/2026,Critical
DEF000411,PRD00117,SUP0354,WH050,Contamination,96,11/4/2025,High
DEF000412,PRD05999,SUP0927,WH026,Broken Item,9,2/6/2023,Low
DEF000413,PRD02380,SUP0801,WH013,Broken Item,367,2/5/2024,Low
DEF000414,PRD05413,SUP0336,WH013,Quality Failure,82,4/11/2025,Critical
DEF000415,PRD03954,SUP0369,WH034,Contamination,99,5/14/2023,Low
DEF000416,PRD07772,SUP0624,WH044,Broken Item,312,1/16/2023,Medium
DEF000417,PRD03868,SUP0488,WH022,Label Error,344,9/20/2025,Low
DEF000418,PRD00527,SUP0789,WH016,Broken Item,172,8/8/2025,Low
DEF000419,PRD05303,SUP0476,WH047,Expired Product,146,3/31/2024,Low
DEF000420,PRD03992,SUP0725,WH024,Packaging Damage,272,2/28/2025,Low
DEF000421,PRD09565,SUP0036,WH023,Broken Item,278,10/11/2023,Medium
DEF000422,PRD04958,SUP0503,WH026,Label Error,108,8/21/2023,Medium
DEF000423,PRD02535,SUP0664,WH021,Contamination,362,8/10/2025,Medium
DEF000424,PRD03559,SUP0526,WH004,Broken Item,169,3/23/2025,Low
DEF000425,PRD03294,SUP0847,WH050,Packaging Damage,225,4/23/2025,Low
DEF000426,PRD00785,SUP0218,WH010,Broken Item,319,4/10/2025,Low
DEF000427,PRD09607,SUP0443,WH050,Label Error,4,1/30/2026,Medium
DEF000428,PRD06909,SUP0231,WH032,Packaging Damage,292,8/19/2024,Critical
DEF000429,PRD08455,SUP0314,WH020,Quality Failure,463,2/26/2026,Medium
DEF000430,PRD06593,SUP0557,WH017,Expired Product,351,5/16/2025,Low
DEF000431,PRD04087,SUP0421,WH041,Quality Failure,370,1/28/2024,Low
DEF000432,PRD08641,SUP0160,WH034,Expired Product,252,5/30/2023,Medium
DEF000433,PRD01966,SUP0259,WH029,Quality Failure,1,11/11/2025,Medium
DEF000434,PRD03901,SUP0577,WH003,Packaging Damage,359,10/23/2024,Low
DEF000435,PRD00534,SUP0465,WH002,Expired Product,183,8/27/2025,Medium
DEF000436,PRD01827,SUP0168,WH019,Contamination,73,3/29/2024,Medium
DEF000437,PRD02661,SUP0951,WH019,Contamination,109,10/8/2024,Low
DEF000438,PRD07750,SUP0219,WH009,Contamination,102,3/6/2024,Medium
DEF000439,PRD09236,SUP0047,WH032,Broken Item,199,12/3/2025,Medium
DEF000440,PRD09719,SUP0134,WH019,Transit Damage,499,8/13/2025,High
DEF000441,PRD05217,SUP0683,WH001,Quality Failure,84,6/23/2025,Low
DEF000442,PRD04140,SUP0719,WH002,Quality Failure,80,3/14/2025,Medium
DEF000443,PRD06904,SUP0444,WH006,Label Error,288,11/24/2023,Low
DEF000444,PRD03348,SUP0397,WH016,Quality Failure,302,10/29/2025,Medium
DEF000445,PRD05871,SUP0153,WH027,Broken Item,33,6/18/2023,High
DEF000446,PRD08695,SUP0234,WH036,Quality Failure,90,1/16/2024,Low
DEF000447,PRD07850,SUP0330,WH044,Expired Product,162,2/6/2026,Medium
DEF000448,PRD03825,SUP0786,WH042,Quality Failure,316,3/17/2025,Medium
DEF000449,PRD06625,SUP0541,WH019,Broken Item,450,2/18/2025,Low
DEF000450,PRD04718,SUP0807,WH031,Expired Product,39,11/5/2024,Low
DEF000451,PRD03650,SUP0365,WH011,Quality Failure,135,12/22/2024,Low
DEF000452,PRD07581,SUP0751,WH032,Label Error,234,3/7/2025,Low
DEF000453,PRD09283,SUP0909,WH010,Packaging Damage,52,5/18/2024,Low
DEF000454,PRD07141,SUP0490,WH012,Expired Product,332,4/1/2024,Medium
DEF000455,PRD04108,SUP0531,WH040,Quality Failure,472,6/26/2024,Low
DEF000456,PRD04202,SUP0308,WH048,Contamination,24,6/1/2026,Low
DEF000457,PRD02707,SUP0299,WH019,Label Error,82,8/24/2024,High
DEF000458,PRD07433,SUP0722,WH003,Contamination,9,9/4/2024,Low
DEF000459,PRD01135,SUP0198,WH010,Packaging Damage,240,5/20/2023,Medium
DEF000460,PRD03414,SUP0949,WH018,Packaging Damage,98,5/16/2023,High
DEF000461,PRD01368,SUP0727,WH026,Packaging Damage,393,6/5/2025,High
DEF000462,PRD07508,SUP0373,WH032,Label Error,468,4/2/2023,Low
DEF000463,PRD04543,SUP0341,WH026,Quality Failure,168,9/17/2025,Low
DEF000464,PRD03052,SUP0113,WH032,Quality Failure,358,9/29/2023,Medium
DEF000465,PRD08432,SUP0205,WH019,Quality Failure,388,7/9/2024,Medium
DEF000466,PRD02329,SUP0416,WH026,Expired Product,378,7/11/2023,Medium
DEF000467,PRD01145,SUP0562,WH013,Quality Failure,59,9/1/2024,High
DEF000468,PRD07653,SUP0542,WH044,Packaging Damage,418,5/20/2026,Low
DEF000469,PRD02080,SUP0353,WH047,Packaging Damage,495,3/29/2024,Medium
DEF000470,PRD03069,SUP0351,WH027,Packaging Damage,347,7/26/2025,Low
DEF000471,PRD09187,SUP0006,WH049,Quality Failure,300,6/25/2025,Low
DEF000472,PRD01880,SUP0120,WH032,Label Error,321,10/8/2025,Critical
DEF000473,PRD00414,SUP0585,WH010,Packaging Damage,150,6/4/2023,Medium
DEF000474,PRD03465,SUP0299,WH005,Packaging Damage,319,3/9/2023,Low
DEF000475,PRD02700,SUP0304,WH047,Packaging Damage,338,1/1/2026,High
DEF000476,PRD02937,SUP0233,WH037,Quality Failure,41,4/7/2026,Medium
DEF000477,PRD08406,SUP0148,WH035,Contamination,473,7/22/2023,Medium
DEF000478,PRD00077,SUP0285,WH013,Expired Product,238,5/8/2025,Low
DEF000479,PRD09344,SUP0418,WH007,Label Error,391,7/29/2023,Medium
DEF000480,PRD00356,SUP0280,WH007,Transit Damage,452,10/26/2025,Low
DEF000481,PRD05150,SUP0054,WH036,Transit Damage,161,1/2/2026,Medium
DEF000482,PRD03479,SUP0384,WH023,Quality Failure,80,1/28/2026,Low
DEF000483,PRD00122,SUP0078,WH045,Broken Item,374,8/16/2025,Low
DEF000484,PRD05767,SUP0987,WH012,Label Error,17,5/8/2023,Medium
DEF000485,PRD05737,SUP0506,WH024,Packaging Damage,93,3/15/2023,High
DEF000486,PRD01013,SUP0135,WH005,Broken Item,137,6/14/2026,Low
DEF000487,PRD01458,SUP0634,WH050,Quality Failure,97,12/19/2024,High
DEF000488,PRD07550,SUP0260,WH034,Contamination,210,4/26/2025,Low
DEF000489,PRD07754,SUP0973,WH039,Quality Failure,319,7/20/2023,Medium
DEF000490,PRD03162,SUP0679,WH003,Expired Product,284,4/23/2025,High
DEF000491,PRD04064,SUP0784,WH040,Quality Failure,259,6/17/2026,Low
DEF000492,PRD02508,SUP0928,WH009,Broken Item,44,12/22/2025,Low
DEF000493,PRD01764,SUP0597,WH021,Quality Failure,324,5/18/2025,Medium
DEF000494,PRD01537,SUP0442,WH043,Packaging Damage,102,10/25/2024,Critical
DEF000495,PRD01127,SUP0228,WH001,Broken Item,190,6/2/2024,Medium
DEF000496,PRD08951,SUP0562,WH037,Quality Failure,313,11/3/2023,Medium
DEF000497,PRD07286,SUP0659,WH047,Contamination,112,10/11/2023,High
DEF000498,PRD02864,SUP0508,WH048,Expired Product,273,4/12/2026,High
DEF000499,PRD02606,SUP0571,WH001,Packaging Damage,72,1/16/2023,Medium
DEF000500,PRD03664,SUP0638,WH042,Contamination,265,1/13/2023,High
DEF000501,PRD06624,SUP0041,WH002,Quality Failure,387,3/19/2024,Low
DEF000502,PRD06374,SUP0247,WH001,Label Error,15,2/16/2024,Medium
DEF000503,PRD07832,SUP0514,WH008,Transit Damage,277,5/27/2025,Critical
DEF000504,PRD00248,SUP0331,WH046,Broken Item,283,6/21/2024,Low
DEF000505,PRD07010,SUP0599,WH049,Contamination,378,8/26/2025,Medium
DEF000506,PRD09281,SUP0391,WH010,Contamination,123,3/4/2024,Low
DEF000507,PRD07765,SUP0989,WH014,Label Error,285,7/13/2023,Low
DEF000508,PRD02125,SUP0728,WH049,Contamination,441,8/31/2024,Medium
DEF000509,PRD02827,SUP0549,WH043,Quality Failure,424,8/8/2025,Low
DEF000510,PRD04648,SUP0719,WH024,Label Error,393,6/25/2026,Critical
DEF000511,PRD04780,SUP0826,WH046,Label Error,313,7/31/2024,Medium
DEF000512,PRD09018,SUP0858,WH010,Packaging Damage,46,2/5/2026,Low
DEF000513,PRD08487,SUP0097,WH032,Contamination,120,3/21/2024,Low
DEF000514,PRD03008,SUP0557,WH040,Broken Item,157,8/21/2024,Low
DEF000515,PRD02607,SUP0368,WH035,Contamination,96,7/21/2023,Low
DEF000516,PRD09972,SUP0042,WH011,Expired Product,251,8/11/2024,High
DEF000517,PRD03541,SUP0898,WH029,Transit Damage,49,10/3/2024,High
DEF000518,PRD05015,SUP0995,WH019,Expired Product,358,4/5/2024,High
DEF000519,PRD07788,SUP0832,WH047,Quality Failure,68,7/30/2024,Low
DEF000520,PRD09025,SUP0390,WH005,Expired Product,338,10/6/2023,Low
DEF000521,PRD00302,SUP0535,WH035,Quality Failure,394,12/11/2023,Low
DEF000522,PRD03659,SUP0695,WH003,Broken Item,349,9/14/2024,Medium
DEF000523,PRD07950,SUP0389,WH020,Broken Item,418,12/24/2024,High
DEF000524,PRD07458,SUP0721,WH029,Quality Failure,111,1/31/2026,High
DEF000525,PRD00678,SUP0704,WH036,Expired Product,220,8/19/2023,High
DEF000526,PRD04020,SUP0837,WH016,Expired Product,400,2/18/2023,Low
DEF000527,PRD00395,SUP0674,WH038,Quality Failure,40,9/2/2023,Low
DEF000528,PRD05491,SUP0770,WH016,Label Error,438,10/18/2024,Medium
DEF000529,PRD04065,SUP0912,WH049,Quality Failure,244,6/22/2024,Low
DEF000530,PRD08777,SUP0366,WH011,Broken Item,77,12/5/2023,High
DEF000531,PRD02894,SUP0647,WH044,Expired Product,217,10/17/2024,Low
DEF000532,PRD06642,SUP0482,WH011,Label Error,337,2/6/2023,Medium
DEF000533,PRD04231,SUP0193,WH031,Transit Damage,15,7/27/2023,Medium
DEF000534,PRD02902,SUP0492,WH034,Broken Item,320,6/24/2026,Low
DEF000535,PRD09316,SUP0463,WH026,Label Error,67,12/4/2023,Low
DEF000536,PRD05427,SUP0293,WH037,Expired Product,100,3/30/2026,Low
DEF000537,PRD04366,SUP0436,WH014,Expired Product,71,2/28/2024,Low
DEF000538,PRD01387,SUP0902,WH011,Quality Failure,189,5/31/2023,Low
DEF000539,PRD08219,SUP0595,WH004,Quality Failure,12,2/10/2026,High
DEF000540,PRD05911,SUP0548,WH048,Label Error,276,11/30/2023,Medium
DEF000541,PRD01289,SUP0108,WH041,Expired Product,233,7/17/2023,Low
DEF000542,PRD03039,SUP0241,WH050,Contamination,423,9/8/2023,Medium
DEF000543,PRD06620,SUP0231,WH010,Packaging Damage,144,1/9/2024,High
DEF000544,PRD06934,SUP0052,WH023,Contamination,212,12/8/2025,Medium
DEF000545,PRD01697,SUP0782,WH011,Contamination,323,1/5/2023,Low
DEF000546,PRD02980,SUP0181,WH040,Label Error,307,3/12/2025,Medium
DEF000547,PRD01781,SUP0630,WH041,Quality Failure,275,9/7/2025,High
DEF000548,PRD07135,SUP0177,WH047,Label Error,178,11/2/2023,Low
DEF000549,PRD05928,SUP0980,WH013,Contamination,90,10/4/2023,Low
DEF000550,PRD01067,SUP0217,WH009,Expired Product,348,1/30/2024,Medium
DEF000551,PRD06771,SUP0432,WH042,Quality Failure,212,8/9/2023,Low
DEF000552,PRD09412,SUP0792,WH013,Transit Damage,362,1/7/2024,Critical
DEF000553,PRD06883,SUP0615,WH001,Quality Failure,301,1/10/2026,Medium
DEF000554,PRD04483,SUP0486,WH005,Packaging Damage,337,4/7/2024,High
DEF000555,PRD05919,SUP0323,WH012,Transit Damage,167,6/19/2026,Low
DEF000556,PRD03501,SUP0037,WH024,Label Error,284,5/5/2023,High
DEF000557,PRD09282,SUP0358,WH026,Label Error,468,11/20/2025,Medium
DEF000558,PRD04359,SUP0677,WH005,Transit Damage,26,10/1/2023,High
DEF000559,PRD03109,SUP0950,WH031,Label Error,481,6/20/2024,High
DEF000560,PRD06318,SUP0021,WH031,Transit Damage,435,12/8/2023,Medium
DEF000561,PRD08713,SUP0400,WH050,Expired Product,334,10/30/2024,High
DEF000562,PRD06836,SUP0780,WH003,Expired Product,491,5/30/2024,Medium
DEF000563,PRD07966,SUP0553,WH020,Packaging Damage,466,3/30/2024,High
DEF000564,PRD02740,SUP0102,WH042,Quality Failure,162,6/8/2024,Low
DEF000565,PRD05264,SUP0462,WH033,Expired Product,172,9/5/2025,Low
DEF000566,PRD09274,SUP0476,WH005,Transit Damage,332,2/17/2023,Low
DEF000567,PRD04557,SUP0955,WH008,Quality Failure,384,6/5/2026,Low
DEF000568,PRD04672,SUP0014,WH026,Broken Item,338,4/29/2025,Low
DEF000569,PRD01560,SUP0309,WH040,Quality Failure,211,4/2/2025,Low
DEF000570,PRD07009,SUP0659,WH041,Transit Damage,140,3/29/2023,Medium
DEF000571,PRD06394,SUP0278,WH029,Broken Item,260,9/17/2023,Low
DEF000572,PRD00685,SUP0755,WH045,Packaging Damage,440,9/14/2023,High
DEF000573,PRD07410,SUP0165,WH049,Transit Damage,301,5/23/2026,High
DEF000574,PRD01360,SUP0754,WH012,Label Error,177,11/12/2024,High
DEF000575,PRD03294,SUP0847,WH026,Packaging Damage,6,4/21/2026,Medium
DEF000576,PRD09545,SUP0935,WH045,Expired Product,243,12/7/2023,High
DEF000577,PRD07274,SUP0439,WH002,Packaging Damage,14,12/16/2025,Low
DEF000578,PRD01611,SUP0689,WH019,Contamination,95,4/9/2024,Medium
DEF000579,PRD04172,SUP0409,WH003,Label Error,70,6/13/2025,Low
DEF000580,PRD08507,SUP0480,WH047,Broken Item,156,1/25/2024,High
DEF000581,PRD02896,SUP0522,WH010,Packaging Damage,104,4/18/2026,High
DEF000582,PRD04530,SUP0995,WH013,Quality Failure,132,9/17/2023,Medium
DEF000583,PRD06670,SUP0661,WH021,Packaging Damage,216,9/5/2024,Low
DEF000584,PRD01697,SUP0782,WH015,Packaging Damage,201,8/15/2023,Low
DEF000585,PRD00237,SUP0535,WH035,Broken Item,138,3/5/2024,Low
DEF000586,PRD05225,SUP0410,WH006,Quality Failure,229,12/16/2023,Medium
DEF000587,PRD05625,SUP0603,WH045,Broken Item,459,12/31/2023,Medium
DEF000588,PRD05485,SUP0643,WH047,Contamination,119,6/3/2024,Medium
DEF000589,PRD05959,SUP0353,WH010,Contamination,282,12/6/2023,Low
DEF000590,PRD01078,SUP0003,WH005,Quality Failure,27,6/4/2024,Medium
DEF000591,PRD01905,SUP0241,WH035,Broken Item,364,1/12/2026,High
DEF000592,PRD00108,SUP0524,WH020,Transit Damage,407,10/25/2024,Low
DEF000593,PRD09737,SUP0280,WH004,Expired Product,80,9/1/2024,Low
DEF000594,PRD03283,SUP0173,WH043,Quality Failure,301,1/19/2025,Low
DEF000595,PRD05314,SUP0503,WH021,Transit Damage,120,5/22/2025,Medium
DEF000596,PRD00139,SUP0903,WH050,Packaging Damage,148,2/5/2025,Low
DEF000597,PRD09676,SUP0100,WH018,Contamination,7,1/20/2024,Low
DEF000598,PRD05883,SUP0138,WH005,Expired Product,86,10/30/2024,Critical
DEF000599,PRD07925,SUP0291,WH027,Contamination,336,3/16/2025,Medium
DEF000600,PRD06220,SUP0606,WH002,Transit Damage,490,4/4/2023,Medium
DEF000601,PRD07238,SUP0823,WH029,Transit Damage,235,4/29/2025,Medium
DEF000602,PRD01907,SUP0705,WH006,Contamination,413,9/12/2023,Medium
DEF000603,PRD02044,SUP0995,WH029,Packaging Damage,271,3/30/2026,Medium
DEF000604,PRD05443,SUP0292,WH021,Packaging Damage,5,3/19/2024,High
DEF000605,PRD06260,SUP0737,WH013,Transit Damage,424,3/17/2026,Medium
DEF000606,PRD05949,SUP0782,WH009,Packaging Damage,336,3/12/2024,Medium
DEF000607,PRD05323,SUP0431,WH024,Quality Failure,297,7/5/2025,Low
DEF000608,PRD01471,SUP0409,WH038,Packaging Damage,175,8/10/2024,Medium
DEF000609,PRD07550,SUP0260,WH047,Transit Damage,42,5/10/2025,Medium
DEF000610,PRD00364,SUP0908,WH041,Broken Item,185,1/7/2023,Medium
DEF000611,PRD08771,SUP0003,WH009,Expired Product,417,2/27/2023,Medium
DEF000612,PRD07598,SUP0590,WH022,Quality Failure,390,2/20/2026,Medium
DEF000613,PRD02049,SUP0721,WH020,Quality Failure,448,1/8/2025,High
DEF000614,PRD05432,SUP0295,WH011,Packaging Damage,70,6/2/2025,Low
DEF000615,PRD02385,SUP0886,WH002,Broken Item,445,1/28/2023,Low
DEF000616,PRD03943,SUP0360,WH043,Contamination,54,7/6/2024,Medium
DEF000617,PRD07042,SUP0485,WH024,Packaging Damage,209,1/3/2025,High
DEF000618,PRD05775,SUP0478,WH020,Label Error,264,10/8/2023,Low
DEF000619,PRD09563,SUP0412,WH041,Packaging Damage,288,12/12/2023,Low
DEF000620,PRD09979,SUP0737,WH048,Broken Item,234,2/26/2026,Low
DEF000621,PRD02804,SUP0004,WH025,Label Error,205,9/13/2025,High
DEF000622,PRD06252,SUP0425,WH039,Broken Item,210,9/22/2024,Low
DEF000623,PRD01152,SUP0647,WH002,Contamination,112,2/19/2026,High
DEF000624,PRD01331,SUP0741,WH017,Label Error,374,4/10/2026,High
DEF000625,PRD08768,SUP0236,WH040,Label Error,488,5/15/2024,Medium
DEF000626,PRD08520,SUP0606,WH046,Packaging Damage,68,2/15/2023,High
DEF000627,PRD06745,SUP0282,WH009,Packaging Damage,136,11/29/2023,High
DEF000628,PRD01580,SUP0190,WH015,Label Error,164,5/30/2026,High
DEF000629,PRD02104,SUP0572,WH032,Contamination,114,4/3/2023,Low
DEF000630,PRD02037,SUP0015,WH018,Expired Product,215,8/23/2024,Low
DEF000631,PRD07367,SUP0478,WH046,Transit Damage,328,11/26/2023,Medium
DEF000632,PRD02479,SUP0128,WH039,Broken Item,171,11/26/2024,High
DEF000633,PRD00397,SUP0830,WH006,Label Error,484,3/8/2026,High
DEF000634,PRD01802,SUP0152,WH022,Expired Product,363,7/28/2024,Low
DEF000635,PRD00049,SUP0847,WH042,Packaging Damage,81,12/10/2024,Critical
DEF000636,PRD09101,SUP0225,WH040,Quality Failure,368,5/8/2023,Medium
DEF000637,PRD04716,SUP0420,WH042,Packaging Damage,140,10/12/2025,Medium
DEF000638,PRD07691,SUP0028,WH035,Broken Item,458,12/5/2023,Low
DEF000639,PRD04908,SUP0993,WH025,Contamination,18,3/3/2025,Medium
DEF000640,PRD06366,SUP0686,WH025,Contamination,247,11/22/2023,Medium
DEF000641,PRD05617,SUP0913,WH021,Transit Damage,262,7/31/2023,Low
DEF000642,PRD02164,SUP0861,WH050,Packaging Damage,388,6/18/2025,Medium
DEF000643,PRD00023,SUP0674,WH001,Quality Failure,362,2/1/2023,Low
DEF000644,PRD02921,SUP0006,WH047,Broken Item,450,6/17/2026,Low
DEF000645,PRD03766,SUP0828,WH048,Expired Product,61,9/15/2023,Low
DEF000646,PRD07013,SUP0319,WH029,Label Error,425,8/1/2023,Low
DEF000647,PRD00151,SUP0720,WH001,Quality Failure,68,9/16/2025,Low
DEF000648,PRD07857,SUP0458,WH045,Packaging Damage,267,11/30/2025,Low
DEF000649,PRD03127,SUP0445,WH045,Transit Damage,19,7/9/2024,Medium
DEF000650,PRD00371,SUP0219,WH035,Broken Item,428,4/27/2025,Medium
DEF000651,PRD03841,SUP0236,WH030,Quality Failure,403,5/6/2023,Medium
DEF000652,PRD06431,SUP0221,WH012,Quality Failure,15,1/23/2026,High
DEF000653,PRD07224,SUP0235,WH030,Packaging Damage,258,2/14/2025,Low
DEF000654,PRD02167,SUP0590,WH016,Label Error,409,12/7/2023,High
DEF000655,PRD08282,SUP0405,WH044,Transit Damage,3,2/20/2026,Low
DEF000656,PRD00301,SUP0626,WH024,Quality Failure,333,9/30/2023,Low
DEF000657,PRD09041,SUP0026,WH019,Broken Item,292,5/8/2026,Medium
DEF000658,PRD02194,SUP0487,WH015,Broken Item,129,1/2/2025,Critical
DEF000659,PRD00531,SUP0728,WH027,Label Error,310,5/9/2025,Medium
DEF000660,PRD09707,SUP0485,WH021,Contamination,162,5/22/2024,Low
DEF000661,PRD06972,SUP0152,WH021,Transit Damage,186,3/9/2024,Medium
DEF000662,PRD07181,SUP0709,WH041,Label Error,459,3/24/2025,Critical
DEF000663,PRD00839,SUP0531,WH016,Expired Product,112,9/4/2025,High
