product_id,warehouse_id,category,brand,unit_price,unit_cost,lead_time_days,supplier_id,reorder_point,safety_stock,stock_on_hand,stock_reserved,available_stock,avg_daily_demand,forecasted_demand,reorder_quantity
PRD06151,WH032,Snacks,PureLife,441.63,343.77,29,SUP0592,209,52,7382,2650,4732,6.5,188.5,0
PRD00365,WH019,Bakery,QuickBite,566.99,470.48,27,SUP0510,172,5,3578,324,3254,0.0,0.0,0
PRD00260,WH010,Cleaning Supplies,DailyChoice,381.64,252.06,6,SUP0543,28,89,4153,1481,2672,0.0,0.0,0
PRD01760,WH017,Frozen Foods,PureLife,74.41,57.03,27,SUP0897,91,55,7940,2206,5734,0.0,0.0,0
PRD05375,WH028,Beverages,DailyChoice,384.88,271.27,19,SUP0757,49,56,4045,245,3800,0.14285714285714285,2.714285714285714,0
PRD01953,WH042,Household,FamilyChoice,553.47,388.58,11,SUP0041,71,70,6037,761,5276,0.0,0.0,0
PRD04195,WH044,Bakery,DailyChoice,466.59,305.9,18,SUP0522,30,70,6641,1189,5452,0.0,0.0,0
PRD01810,WH031,Packaged Foods,HealthySelect,473.03,384.01,3,SUP0896,229,99,626,146,480,0.0,0.0,0
PRD02451,WH033,Household,PrimeFoods,440.0,327.59,13,SUP0462,136,69,3531,516,3015,3.142857142857143,40.857142857142854,0
PRD04018,WH024,Packaged Foods,SuperFresh,455.73,309.13,21,SUP0073,193,32,911,145,766,0.7142857142857143,15.0,0
PRD01796,WH036,Dairy,EcoLiving,582.84,367.26,25,SUP0415,292,45,5368,205,5163,0.0,0.0,0
PRD04611,WH012,Fruits & Vegetables,SuperFresh,325.48,252.84,12,SUP0329,43,67,9830,2463,7367,6.857142857142857,82.28571428571428,0
PRD08580,WH026,Frozen Foods,DailyChoice,577.39,422.55,27,SUP0167,59,71,7313,2476,4837,6.785714285714286,183.21428571428572,0
PRD08648,WH001,Household,UrbanFresh,410.59,293.39,17,SUP0013,177,65,8574,1298,7276,0.0,0.0,0
PRD04861,WH046,Beverages,FamilyChoice,125.14,91.4,8,SUP0591,202,24,4900,1163,3737,0.0,0.0,0
PRD09889,WH037,Cleaning Supplies,HappyHome,164.07,132.65,24,SUP0821,80,45,4855,1616,3239,0.0,0.0,0
PRD07365,WH049,Frozen Foods,QuickBite,501.6,324.0,22,SUP0905,152,92,6168,329,5839,0.0,0.0,0
PRD09501,WH036,Packaged Foods,FreshMart,373.87,296.54,13,SUP0775,260,78,9332,2766,6566,11.357142857142858,147.64285714285714,0
PRD03324,WH019,Dairy,PureHarvest,444.12,363.0,11,SUP0483,68,8,1843,652,1191,1.4285714285714286,15.714285714285715,0
PRD04950,WH010,Personal Care,ValuePlus,296.28,234.56,9,SUP0290,157,42,7231,1651,5580,0.0,0.0,0
PRD00737,WH046,Cleaning Supplies,MegaStore,348.44,282.38,19,SUP0596,83,8,5240,780,4460,7.142857142857143,135.71428571428572,0
PRD00167,WH049,Personal Care,PureLife,529.05,410.76,16,SUP0509,136,5,6918,479,6439,0.9285714285714286,14.857142857142858,0
PRD08926,WH047,Dairy,GreenHarvest,359.41,271.26,15,SUP0350,74,13,5036,1094,3942,0.0,0.0,0
PRD01595,WH046,Packaged Foods,SuperFresh,385.82,249.01,7,SUP0206,253,76,7487,927,6560,6.428571428571429,45.0,0
PRD08286,WH021,Dairy,MegaStore,73.44,62.69,27,SUP0624,222,16,4204,246,3958,0.0,0.0,0
PRD01312,WH004,Household,UrbanFresh,200.8,154.05,11,SUP0975,105,23,6247,1205,5042,2.357142857142857,25.92857142857143,0
PRD04358,WH044,Frozen Foods,FreshMart,623.15,414.99,12,SUP0214,176,36,1230,306,924,0.0,0.0,0
PRD06742,WH031,Snacks,SmartChoice,77.23,56.82,21,SUP0587,171,15,7270,1657,5613,0.0,0.0,0
PRD02770,WH042,Cleaning Supplies,QuickBite,352.06,280.32,7,SUP0026,185,65,4748,643,4105,0.0,0.0,0
PRD09479,WH022,Dairy,HappyHome,430.48,332.53,23,SUP0496,194,38,5188,585,4603,0.0,0.0,0
PRD05723,WH045,Cleaning Supplies,DailyChoice,527.14,359.82,7,SUP0481,102,57,3894,980,2914,0.0,0.0,0
PRD08172,WH012,Dairy,ValuePlus,248.03,187.33,18,SUP0317,177,65,2313,153,2160,9.071428571428571,163.28571428571428,0
PRD03386,WH001,Household,FamilyChoice,465.18,398.52,4,SUP0610,175,34,4432,1720,2712,0.0,0.0,0
PRD08002,WH030,Dairy,HealthySelect,306.38,249.87,23,SUP0901,53,44,4654,1020,3634,4.214285714285714,96.92857142857143,0
PRD07785,WH004,Snacks,HealthySelect,114.67,89.92,11,SUP0002,128,53,8487,278,8209,1.4285714285714286,15.714285714285715,0
PRD06800,WH006,Cleaning Supplies,SmartChoice,492.07,361.71,19,SUP0194,104,48,5300,1609,3691,0.0,0.0,0
PRD00785,WH020,Household,FreshMart,367.33,256.16,22,SUP0218,135,6,7293,330,6963,0.0,0.0,0
PRD02841,WH017,Cleaning Supplies,FamilyChoice,595.35,406.82,20,SUP0084,261,32,9924,154,9770,1.7142857142857142,34.285714285714285,0
PRD01861,WH001,Snacks,UrbanFresh,552.91,414.54,2,SUP0991,254,57,1890,325,1565,4.785714285714286,9.571428571428571,0
PRD01513,WH043,Personal Care,FamilyChoice,260.63,213.06,19,SUP0430,116,95,9183,1357,7826,0.35714285714285715,6.785714285714286,0
PRD08306,WH003,Household,PureLife,511.33,394.03,27,SUP0440,139,46,9474,569,8905,0.42857142857142855,11.571428571428571,0
PRD02379,WH003,Frozen Foods,SmartChoice,145.09,114.59,27,SUP0974,251,44,517,21,496,2.0714285714285716,55.92857142857143,0
PRD00716,WH006,Fruits & Vegetables,GoldenHarvest,338.7,294.17,6,SUP0008,254,34,3018,198,2820,0.0,0.0,0
PRD00167,WH034,Personal Care,PureLife,529.05,410.76,16,SUP0509,136,5,1193,131,1062,0.9285714285714286,14.857142857142858,0
PRD03677,WH035,Fruits & Vegetables,FamilyChoice,358.64,276.79,22,SUP0243,123,21,3622,318,3304,0.0,0.0,0
PRD00982,WH006,Frozen Foods,PrimeFoods,566.76,369.44,6,SUP0696,174,43,3536,200,3336,4.285714285714286,25.714285714285715,0
PRD07673,WH045,Snacks,PureHarvest,550.28,404.89,2,SUP0074,22,77,9695,1453,8242,13.571428571428571,27.142857142857142,0
PRD07920,WH050,Dairy,SmartChoice,565.59,407.94,27,SUP0087,22,82,9141,881,8260,0.0,0.0,0
PRD04958,WH017,Household,UrbanFresh,63.64,46.52,11,SUP0503,221,63,5745,1641,4104,7.071428571428571,77.78571428571428,0
PRD05936,WH019,Dairy,MegaStore,704.3,450.44,26,SUP0851,129,100,920,29,891,4.142857142857143,107.71428571428572,0
PRD05641,WH030,Snacks,SuperFresh,460.9,371.31,28,SUP0979,237,83,4421,576,3845,6.714285714285714,188.0,0
PRD02002,WH028,Cleaning Supplies,PureHarvest,363.97,238.9,2,SUP0928,289,43,2016,510,1506,1.5714285714285714,3.142857142857143,0
PRD09463,WH003,Snacks,QuickBite,595.43,492.56,24,SUP0345,81,26,9681,1143,8538,8.785714285714286,210.8571428571429,0
PRD08092,WH007,Household,PrimeFoods,363.37,301.33,4,SUP0531,94,38,2625,253,2372,0.0,0.0,0
PRD00646,WH031,Personal Care,HappyHome,710.53,456.15,16,SUP0595,139,22,1910,717,1193,2.5714285714285716,41.142857142857146,0
PRD06462,WH005,Snacks,GreenHarvest,597.31,463.32,23,SUP0836,85,65,5898,1004,4894,0.0,0.0,0
PRD02581,WH043,Snacks,EcoLiving,374.17,278.49,3,SUP0735,86,88,7552,718,6834,0.0,0.0,0
PRD02463,WH047,Beverages,PureLife,218.48,173.38,28,SUP0123,125,60,1950,14,1936,0.0,0.0,0
PRD02815,WH009,Household,GreenHarvest,254.68,216.07,6,SUP0087,216,58,6944,1438,5506,1.7142857142857142,10.285714285714285,0
PRD05136,WH019,Fruits & Vegetables,ValuePlus,277.86,210.0,19,SUP0262,74,57,7500,2594,4906,0.21428571428571427,4.071428571428571,0
PRD02609,WH034,Fruits & Vegetables,PremiumSelect,400.12,310.94,12,SUP0348,94,79,1616,127,1489,0.0,0.0,0
PRD02253,WH003,Dairy,PureHarvest,179.52,138.23,2,SUP0756,219,49,9799,1296,8503,0.0,0.0,0
PRD01996,WH012,Bakery,PureLife,156.94,121.85,23,SUP0691,127,74,2920,239,2681,2.0714285714285716,47.642857142857146,0
PRD06477,WH018,Dairy,PureLife,484.14,377.27,13,SUP0854,219,70,6692,735,5957,0.0,0.0,0
PRD09348,WH017,Beverages,HappyHome,145.36,109.43,21,SUP0544,297,49,8654,1538,7116,0.0,0.0,0
PRD05153,WH030,Beverages,PureLife,485.31,347.98,19,SUP0695,51,36,5746,426,5320,0.14285714285714285,2.714285714285714,0
PRD02749,WH024,Household,DailyChoice,353.68,252.18,13,SUP0214,128,24,4503,1539,2964,0.0,0.0,0
PRD02591,WH008,Bakery,GoldenHarvest,557.5,387.2,4,SUP0459,290,95,6489,243,6246,0.9285714285714286,3.7142857142857144,0
PRD01081,WH037,Dairy,FamilyChoice,47.82,31.28,23,SUP0979,293,96,5972,1994,3978,0.0,0.0,0
PRD01116,WH007,Cleaning Supplies,SmartChoice,159.35,114.93,21,SUP0858,239,42,2287,47,2240,1.0,21.0,0
PRD04935,WH021,Household,DailyChoice,318.86,255.07,2,SUP0808,52,89,8233,149,8084,0.0,0.0,0
PRD09190,WH034,Household,HomeEssentials,497.75,365.1,21,SUP0745,236,21,9594,3601,5993,0.0,0.0,0
PRD07687,WH050,Fruits & Vegetables,SmartChoice,509.65,383.91,24,SUP0410,91,93,5315,1675,3640,0.0,0.0,0
PRD05867,WH043,Fruits & Vegetables,DailyChoice,484.48,395.67,7,SUP0131,83,88,2594,840,1754,0.0,0.0,0
PRD01174,WH013,Personal Care,PrimeFoods,54.03,39.16,29,SUP0790,189,20,3306,781,2525,15.642857142857142,453.6428571428571,0
PRD05617,WH035,Snacks,UrbanFresh,267.68,214.35,9,SUP0913,54,98,6966,1270,5696,0.0,0.0,0
PRD08671,WH025,Snacks,SmartChoice,585.75,438.79,22,SUP0551,127,82,9423,2003,7420,2.0714285714285716,45.57142857142858,0
PRD08259,WH006,Personal Care,NaturePlus,103.31,68.08,22,SUP0529,108,97,1173,371,802,0.0,0.0,0
PRD00019,WH036,Fruits & Vegetables,PureLife,285.73,222.18,30,SUP0940,191,100,3137,1197,1940,6.857142857142857,205.7142857142857,0
PRD02882,WH048,Personal Care,QuickBite,158.28,126.92,8,SUP0297,196,89,7329,1810,5519,0.0,0.0,0
PRD02979,WH030,Beverages,MegaStore,180.07,154.39,4,SUP0933,267,89,2532,607,1925,0.0,0.0,0
PRD03708,WH035,Frozen Foods,HomeEssentials,70.67,50.26,10,SUP0807,174,9,485,130,355,4.571428571428571,45.71428571428571,0
PRD05720,WH046,Packaged Foods,QuickBite,298.66,241.32,28,SUP0389,165,6,9814,1028,8786,5.357142857142857,150.0,0
PRD04884,WH034,Beverages,PureHarvest,182.2,130.94,29,SUP0940,116,58,2358,361,1997,0.0,0.0,0
PRD02003,WH041,Cleaning Supplies,QuickBite,590.75,451.94,13,SUP0074,192,74,8715,865,7850,0.0,0.0,0
PRD09302,WH004,Dairy,PremiumSelect,78.42,67.83,11,SUP0702,96,60,8740,2985,5755,0.0,0.0,0
PRD04476,WH018,Snacks,FreshMart,272.5,185.76,9,SUP0197,144,9,6661,1414,5247,0.0,0.0,0
PRD07004,WH035,Household,GreenHarvest,614.07,455.74,9,SUP0204,112,28,2741,526,2215,0.0,0.0,0
PRD02025,WH049,Fruits & Vegetables,PureLife,59.81,49.53,14,SUP0988,160,9,9952,3399,6553,0.0,0.0,0
PRD02273,WH047,Household,MegaStore,131.95,106.12,5,SUP0194,107,75,171,28,143,5.142857142857143,25.714285714285715,39
PRD06421,WH010,Frozen Foods,HealthySelect,98.57,83.23,20,SUP0767,68,88,1395,212,1183,0.0,0.0,0
PRD07973,WH022,Beverages,QuickBite,403.81,317.02,10,SUP0683,78,96,4585,1063,3522,2.5714285714285716,25.714285714285715,0
PRD05288,WH040,Frozen Foods,HappyHome,94.94,70.18,16,SUP0570,272,79,828,76,752,0.0,0.0,0
PRD04630,WH031,Personal Care,HappyHome,688.46,433.38,11,SUP0644,163,16,5767,1663,4104,0.0,0.0,0
PRD05346,WH042,Packaged Foods,HomeEssentials,643.48,429.25,23,SUP0898,209,41,5937,1051,4886,0.0,0.0,0
PRD01732,WH026,Cleaning Supplies,DailyChoice,566.15,354.82,17,SUP0436,251,12,4854,1544,3310,0.0,0.0,0
PRD03743,WH044,Snacks,QuickBite,94.65,68.53,21,SUP0106,209,27,7914,1356,6558,0.35714285714285715,7.5,0
PRD02488,WH013,Household,MegaStore,372.83,254.81,17,SUP0834,131,41,5799,952,4847,8.214285714285714,139.64285714285714,0
PRD07666,WH043,Beverages,PureLife,220.6,185.42,30,SUP0811,184,23,6270,147,6123,5.642857142857143,169.2857142857143,0
PRD00948,WH017,Dairy,UrbanFresh,426.73,292.58,8,SUP0420,34,36,9269,2531,6738,0.0,0.0,0
PRD09010,WH038,Beverages,QuickBite,511.14,419.41,22,SUP0011,141,89,6110,1893,4217,0.0,0.0,0
PRD09022,WH032,Household,FamilyChoice,296.99,211.99,29,SUP0795,281,99,8102,332,7770,0.0,0.0,0
PRD00406,WH021,Frozen Foods,GreenHarvest,316.19,223.71,10,SUP0673,120,29,8741,1082,7659,0.0,0.0,0
PRD03138,WH014,Beverages,QuickBite,58.32,37.56,17,SUP0607,154,52,3450,415,3035,0.0,0.0,0
PRD00991,WH049,Personal Care,HomeEssentials,313.52,262.69,10,SUP0688,104,23,3869,786,3083,6.0,60.0,0
PRD08944,WH033,Beverages,HappyHome,646.63,405.17,30,SUP0723,131,64,2320,608,1712,6.428571428571429,192.85714285714286,0
PRD05302,WH039,Household,SuperFresh,224.37,160.46,9,SUP0585,272,83,6391,904,5487,0.0,0.0,0
PRD00778,WH037,Cleaning Supplies,PremiumSelect,543.06,464.95,17,SUP0136,99,96,7832,136,7696,0.0,0.0,0
PRD04673,WH008,Dairy,SuperFresh,215.73,164.55,14,SUP0017,102,19,7144,1430,5714,0.0,0.0,0
PRD05423,WH036,Cleaning Supplies,PremiumSelect,129.23,107.69,25,SUP0281,244,64,7261,1920,5341,4.571428571428571,114.28571428571428,0
PRD03407,WH034,Beverages,ValuePlus,609.12,481.3,3,SUP0218,92,13,9673,543,9130,0.0,0.0,0
PRD09778,WH002,Cleaning Supplies,PremiumSelect,88.67,74.07,24,SUP0816,264,52,616,117,499,1.3571428571428572,32.57142857142857,0
PRD02304,WH044,Bakery,SmartChoice,419.24,321.55,23,SUP0948,74,31,5356,1261,4095,2.0,46.0,0
PRD07240,WH020,Packaged Foods,MegaStore,349.97,284.57,12,SUP0093,29,23,4322,1189,3133,9.214285714285714,110.57142857142856,0
PRD05144,WH035,Cleaning Supplies,UrbanFresh,142.05,107.02,9,SUP0775,58,13,9895,1417,8478,0.0,0.0,0
PRD08491,WH012,Dairy,FreshMart,387.56,293.68,23,SUP0180,46,46,218,19,199,0.0,0.0,0
PRD02169,WH023,Cleaning Supplies,FamilyChoice,473.71,327.05,19,SUP0221,277,21,9163,2666,6497,4.357142857142857,82.78571428571428,0
PRD02703,WH019,Beverages,QuickBite,214.28,165.11,27,SUP0291,147,86,6683,2459,4224,0.8571428571428571,23.142857142857142,0
PRD05517,WH014,Household,SuperFresh,199.45,139.9,29,SUP0524,88,61,1077,240,837,0.0,0.0,0
PRD06107,WH020,Cleaning Supplies,PrimeFoods,268.23,210.52,19,SUP0083,75,65,5319,634,4685,0.14285714285714285,2.714285714285714,0
PRD06981,WH047,Bakery,HealthySelect,717.06,460.22,21,SUP0644,270,54,4995,1360,3635,0.0,0.0,0
PRD09876,WH002,Frozen Foods,UrbanFresh,97.55,68.28,4,SUP0607,170,50,593,52,541,0.0,0.0,0
PRD04339,WH008,Household,HealthySelect,314.33,230.89,9,SUP0665,229,21,5808,944,4864,2.9285714285714284,26.357142857142854,0
PRD03273,WH007,Household,FreshMart,201.04,172.29,27,SUP0646,64,64,5110,465,4645,10.285714285714286,277.7142857142857,0
PRD06181,WH044,Frozen Foods,NaturePlus,569.63,424.01,14,SUP0130,188,10,712,92,620,0.0,0.0,0
PRD06143,WH047,Beverages,HealthySelect,106.87,86.34,6,SUP0807,139,8,9460,1233,8227,0.0,0.0,0
PRD06256,WH026,Frozen Foods,HealthySelect,542.97,386.49,24,SUP0116,202,12,3581,497,3084,5.071428571428571,121.71428571428571,0
PRD06525,WH016,Cleaning Supplies,DailyChoice,713.05,451.39,21,SUP0600,219,81,2059,695,1364,1.3571428571428572,28.5,0
PRD02992,WH010,Snacks,PremiumSelect,269.8,169.82,18,SUP0576,70,65,8403,744,7659,0.0,0.0,0
PRD01374,WH022,Dairy,SmartChoice,328.85,267.91,13,SUP0331,44,15,7782,1640,6142,4.142857142857143,53.85714285714286,0
PRD01673,WH011,Cleaning Supplies,FreshMart,359.05,227.52,27,SUP0417,90,44,8096,1194,6902,0.0,0.0,0
PRD07310,WH002,Cleaning Supplies,SuperFresh,319.05,268.41,15,SUP0053,214,60,7297,1151,6146,1.8571428571428572,27.857142857142858,0
PRD04725,WH015,Household,PrimeFoods,554.04,364.14,27,SUP0143,22,21,1519,363,1156,7.142857142857143,192.85714285714286,0
PRD00816,WH046,Cleaning Supplies,UrbanFresh,494.0,328.15,13,SUP0636,45,92,1635,340,1295,6.071428571428571,78.92857142857143,0
PRD05438,WH032,Cleaning Supplies,SuperFresh,277.17,220.71,15,SUP0340,64,65,5886,1921,3965,3.7142857142857144,55.714285714285715,0
PRD07228,WH029,Cleaning Supplies,NaturePlus,443.28,310.88,27,SUP0281,222,33,9752,3389,6363,0.0,0.0,0
PRD00293,WH038,Personal Care,PureLife,251.35,198.79,2,SUP0011,267,35,1835,256,1579,0.0,0.0,0
PRD01873,WH045,Snacks,FreshMart,131.42,83.96,19,SUP0914,75,68,5672,2146,3526,0.0,0.0,0
PRD01866,WH021,Dairy,GreenHarvest,188.78,118.16,8,SUP0279,164,36,4664,1789,2875,0.0,0.0,0
PRD03531,WH008,Beverages,EcoLiving,368.93,236.29,3,SUP0389,179,87,7945,755,7190,0.0,0.0,0
PRD08867,WH023,Dairy,GreenHarvest,241.93,152.54,16,SUP0708,293,90,3377,1190,2187,7.071428571428571,113.14285714285714,0
PRD02592,WH012,Fruits & Vegetables,ValuePlus,69.61,50.14,19,SUP0955,149,68,9884,1387,8497,2.642857142857143,50.214285714285715,0
PRD06525,WH011,Cleaning Supplies,DailyChoice,713.05,451.39,21,SUP0600,219,81,994,175,819,1.3571428571428572,28.5,0
PRD08646,WH012,Bakery,PrimeFoods,136.68,99.59,19,SUP0346,148,64,7593,1610,5983,0.0,0.0,0
PRD04895,WH004,Dairy,PureHarvest,182.87,142.27,9,SUP0465,47,26,9888,525,9363,1.9285714285714286,17.357142857142858,0
PRD09753,WH011,Personal Care,FamilyChoice,432.45,279.38,19,SUP0827,31,57,8446,2876,5570,0.0,0.0,0
PRD08581,WH042,Personal Care,PrimeFoods,334.99,268.56,27,SUP0201,210,20,7262,488,6774,2.2142857142857144,59.78571428571429,0
PRD03567,WH014,Snacks,GreenHarvest,53.41,45.36,20,SUP0259,203,35,5658,1278,4380,9.785714285714286,195.71428571428572,0
PRD06662,WH017,Household,NaturePlus,41.4,33.86,26,SUP0106,189,80,8170,2574,5596,0.0,0.0,0
PRD08619,WH020,Personal Care,EcoLiving,567.48,411.2,23,SUP0589,222,35,9556,3464,6092,3.357142857142857,77.21428571428572,0
PRD09675,WH003,Beverages,GreenHarvest,156.06,133.2,11,SUP0305,158,60,2555,840,1715,2.2142857142857144,24.357142857142858,0
PRD07462,WH037,Packaged Foods,PureLife,102.21,79.62,9,SUP0406,185,48,1839,690,1149,0.0,0.0,0
PRD02750,WH029,Packaged Foods,MegaStore,593.95,428.5,30,SUP0974,298,55,8366,781,7585,0.0,0.0,0
PRD06518,WH010,Packaged Foods,FreshMart,478.04,325.18,14,SUP0737,222,62,441,58,383,0.0,0.0,0
PRD03233,WH032,Snacks,FamilyChoice,295.41,224.53,22,SUP0510,220,50,8553,2648,5905,3.642857142857143,80.14285714285714,0
PRD00985,WH038,Dairy,UrbanFresh,82.89,65.32,11,SUP0517,148,75,3503,708,2795,0.0,0.0,0
PRD07764,WH002,Household,HappyHome,405.39,286.66,27,SUP0442,263,89,7349,1684,5665,0.0,0.0,0
PRD00647,WH035,Snacks,EcoLiving,481.28,364.53,19,SUP0816,267,76,9426,1884,7542,1.9285714285714286,36.642857142857146,0
PRD02551,WH031,Frozen Foods,NaturePlus,281.1,202.88,16,SUP0231,294,34,4319,474,3845,6.214285714285714,99.42857142857143,0
PRD06417,WH034,Cleaning Supplies,ValuePlus,328.49,270.85,16,SUP0479,94,14,1242,361,881,5.428571428571429,86.85714285714286,0
PRD03169,WH014,Beverages,PureHarvest,369.94,255.48,26,SUP0117,71,35,391,94,297,0.0,0.0,0
PRD02230,WH042,Personal Care,NaturePlus,516.11,443.83,25,SUP0267,131,92,7478,418,7060,6.714285714285714,167.85714285714286,0
PRD01293,WH033,Household,GreenHarvest,323.3,274.42,26,SUP0419,237,45,6939,703,6236,0.0,0.0,0
PRD09159,WH022,Household,HealthySelect,115.88,96.89,4,SUP0535,286,21,7442,1688,5754,0.0,0.0,0
PRD06299,WH012,Cleaning Supplies,PrimeFoods,86.56,54.61,14,SUP0705,246,64,8129,1275,6854,0.0,0.0,0
PRD07675,WH044,Packaged Foods,PureLife,351.73,230.35,20,SUP0471,72,57,4792,696,4096,0.0,0.0,0
PRD01545,WH009,Cleaning Supplies,HomeEssentials,692.65,458.53,17,SUP0565,264,77,2942,966,1976,6.642857142857143,112.92857142857143,0
PRD00001,WH031,Fruits & Vegetables,FreshMart,518.53,401.38,17,SUP0224,180,49,9707,1699,8008,0.14285714285714285,2.4285714285714284,0
PRD00809,WH034,Frozen Foods,GoldenHarvest,473.97,362.33,11,SUP0828,189,31,4323,784,3539,0.0,0.0,0
PRD08938,WH017,Beverages,DailyChoice,583.14,397.27,11,SUP0938,279,20,1563,184,1379,0.0,0.0,0
PRD05356,WH021,Snacks,QuickBite,48.15,31.86,9,SUP0503,285,97,3526,87,3439,5.571428571428571,50.14285714285714,0
PRD07577,WH003,Packaged Foods,QuickBite,81.83,58.54,28,SUP0659,257,82,5510,925,4585,7.214285714285714,202.0,0
PRD05073,WH050,Cleaning Supplies,SmartChoice,102.66,88.7,30,SUP0246,237,19,4950,545,4405,0.0,0.0,0
PRD03008,WH042,Snacks,PureLife,267.7,215.24,12,SUP0557,234,45,5319,629,4690,0.0,0.0,0
PRD08649,WH038,Cleaning Supplies,PureHarvest,94.48,61.14,13,SUP0935,269,14,9489,2646,6843,0.0,0.0,0
PRD03988,WH029,Household,HappyHome,183.21,128.74,15,SUP0162,263,58,895,170,725,0.0,0.0,0
PRD03582,WH037,Bakery,NaturePlus,329.53,250.69,20,SUP0215,93,78,9698,2594,7104,0.0,0.0,0
PRD04754,WH031,Cleaning Supplies,GoldenHarvest,126.17,93.03,19,SUP0316,81,27,5485,952,4533,0.0,0.0,0
PRD06882,WH006,Personal Care,GoldenHarvest,127.37,96.23,16,SUP0216,197,12,4166,656,3510,0.0,0.0,0
PRD00244,WH014,Household,EcoLiving,77.67,63.81,8,SUP0311,293,43,1237,332,905,12.571428571428571,100.57142857142857,0
PRD05802,WH045,Snacks,PureHarvest,444.43,310.62,12,SUP0451,52,8,698,88,610,0.0,0.0,0
PRD04141,WH050,Household,ValuePlus,107.6,82.68,20,SUP0862,276,95,8395,507,7888,3.0714285714285716,61.42857142857143,0
PRD03233,WH037,Snacks,FamilyChoice,295.41,224.53,22,SUP0510,220,50,5115,1217,3898,3.642857142857143,80.14285714285714,0
PRD04774,WH021,Beverages,SmartChoice,438.13,292.11,8,SUP0024,115,84,5112,1749,3363,0.0,0.0,0
PRD03112,WH023,Beverages,GreenHarvest,633.78,477.15,26,SUP0137,89,25,5660,935,4725,0.0,0.0,0
PRD09374,WH040,Personal Care,EcoLiving,277.77,236.7,25,SUP0769,84,98,819,230,589,0.0,0.0,0
PRD05423,WH025,Cleaning Supplies,PremiumSelect,129.23,107.69,25,SUP0281,244,64,3789,1149,2640,4.571428571428571,114.28571428571428,0
PRD09487,WH040,Fruits & Vegetables,HealthySelect,666.79,484.26,6,SUP0964,179,97,2763,971,1792,2.5714285714285716,15.42857142857143,0
PRD09820,WH027,Dairy,GoldenHarvest,440.9,296.51,12,SUP0605,253,23,3339,89,3250,0.0,0.0,0
PRD05931,WH048,Beverages,PremiumSelect,384.57,281.64,25,SUP0688,246,16,5313,653,4660,0.0,0.0,0
PRD00392,WH026,Personal Care,PureHarvest,716.36,476.2,21,SUP0301,93,87,4407,493,3914,4.142857142857143,87.00000000000001,0
PRD02794,WH024,Bakery,SuperFresh,124.63,97.19,19,SUP0861,282,12,7614,7,7607,0.0,0.0,0
PRD02028,WH026,Dairy,MegaStore,189.62,121.64,7,SUP0240,140,87,6435,2368,4067,0.0,0.0,0
PRD05088,WH006,Household,PureHarvest,119.66,84.51,7,SUP0425,33,99,9706,2190,7516,5.928571428571429,41.5,0
PRD04194,WH008,Personal Care,DailyChoice,600.24,401.7,13,SUP0957,36,13,8790,3209,5581,0.0,0.0,0
PRD01496,WH015,Bakery,MegaStore,433.76,341.83,7,SUP0986,167,16,3254,13,3241,0.0,0.0,0
PRD05097,WH037,Fruits & Vegetables,PureHarvest,611.88,446.32,10,SUP0806,222,61,6411,1126,5285,6.357142857142857,63.57142857142857,0
PRD04869,WH013,Personal Care,PureLife,47.93,34.36,5,SUP0252,263,42,5364,1924,3440,5.428571428571429,27.142857142857146,0
PRD00687,WH003,Beverages,FamilyChoice,43.02,28.99,17,SUP0297,269,48,4963,492,4471,0.0,0.0,0
PRD03229,WH007,Bakery,PrimeFoods,398.9,279.32,24,SUP0118,298,75,8299,1301,6998,6.571428571428571,157.71428571428572,0
PRD04931,WH043,Snacks,PureLife,665.25,494.08,14,SUP0393,121,97,5470,1603,3867,0.0,0.0,0
PRD09297,WH039,Frozen Foods,MegaStore,683.57,470.71,19,SUP0740,244,96,7375,416,6959,0.0,0.0,0
PRD06855,WH027,Frozen Foods,HappyHome,304.38,198.5,23,SUP0502,124,20,4007,1199,2808,0.0,0.0,0
PRD05414,WH046,Fruits & Vegetables,PrimeFoods,591.12,382.14,9,SUP0711,264,53,7192,239,6953,0.0,0.0,0
PRD01502,WH042,Frozen Foods,FamilyChoice,41.48,34.09,24,SUP0178,59,55,5280,1637,3643,0.42857142857142855,10.285714285714285,0
PRD08286,WH046,Dairy,MegaStore,73.44,62.69,27,SUP0624,222,16,614,33,581,0.0,0.0,0
PRD01881,WH002,Personal Care,GreenHarvest,293.56,239.7,4,SUP0627,102,84,2492,971,1521,0.0,0.0,0
PRD02939,WH040,Beverages,QuickBite,216.61,141.96,14,SUP0713,202,67,9151,2087,7064,0.0,0.0,0
PRD04899,WH044,Personal Care,DailyChoice,421.21,283.85,15,SUP0349,278,15,1097,315,782,11.285714285714286,169.2857142857143,0
PRD05764,WH048,Cleaning Supplies,SuperFresh,778.49,489.84,18,SUP0376,203,85,5402,85,5317,0.0,0.0,0
PRD09247,WH040,Snacks,PrimeFoods,360.45,233.37,25,SUP0515,196,51,6272,448,5824,0.0,0.0,0
PRD05403,WH016,Dairy,QuickBite,287.18,241.76,22,SUP0646,59,94,4848,1016,3832,8.428571428571429,185.42857142857144,0
